Data_Source,phcf_uuid,edrpou,phcf_title,care_type_en,care_type_uk,sdps,email,website,phone,owner_name,address,lat,lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,edrpou_raw,gov_type,Trained,Kobo_Trained
NHSU Dataset,07783b70-d29c-4963-9b25-53f3262850a6,ID_21132409,КНП БІЛЬЧЕ-ЗОЛОТЕЦЬКА ОБЛАСНА ЛІКАРНЯ РЕАБІЛІТАЦІЇ ІМЕНІ В.Г. ВЕРШИГОРИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,likarnya1947@ukr.net,,tel:3.80354E+11,Синоверський Любомир Васильович,"Україна, 48733, Тернопільська обл., Чортківський р-н, село Більче-Золоте, вул.Осередок, будинок 27",48.773935,25.868503,UA61,Ternopilska,UA6106,Chortkivskyi,UA6106003,Bilche-Zolotetska,UA6106003001,Bilche-Zolote,21132409,public,0,
NHSU Dataset,078014cc-cee0-4988-b66e-a1c00e8a1d7d,ID_01993397,КНП БІЛЬШІВЦІВСЬКА МІСЬКА ЛІКАРНЯ БІЛЬШІВЦІВСЬКОЇ СЕЛИЩНОЇ РАДИ,Specialized,Спеціалізована,,izickijb@gmail.com,,tel:3.80972E+11,Іжицький Богдан Богданович,"Україна, 77164, Івано-Франківська обл., Івано-Франківський р-н, селище міського типу Більшівці(з), вул.Тиха, будинок 4",49.074826,24.645215,UA26,Ivano-Frankivska,UA2604,Ivano-Frankivskyi,UA2604009,Halytska,UA2604009012,Komariv,1993397,public,0,
NHSU Dataset,078441f4-9a73-403f-8b48-5395717e6761,ID_37336085,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БІЛОВОДСЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,belmed.kz@gmail.com,,tel:3.80647E+11,Малищенко Зоя Дмитрівна,"Україна, 92800, Луганська обл., Старобільський р-н, селище міського типу Біловодськ(з), вул.Петровського ім., будинок 34",49.203544,39.570178,UA44,Luhanska,UA4414,Starobilskyi,UA4414001,Bilovodska,UA4414001001,Bilovodsk,37336085,public,0,
NHSU Dataset,07b53b23-0e56-45d2-8482-17ca1b1cda06,ID_31203822,КНП ОБЛАСНИЙ ЦЕНТР ПЛАНУВАННЯ СІМ'Ї ТА РЕПРОДУКЦІЇ ЛЮДИНИ КІРОВОГРАДСЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,crz_kg@ukr.net,,"tel:+380501558300, +380522378586",Нор Наталія Григорівна,"Україна, 25015, Кіровоградська обл., місто Кропивницький, БУЛЬВАР СТУДЕНТСЬКИЙ, будинок 18",48.514294,32.279905,UA35,Kirovohradska,UA3504,Kropyvnytskyi,UA3504021,Kropyvnytskyi,UA3504021001,Kropyvnytskyi,31203822,public,0,
NHSU Dataset,07b62172-da3b-4b37-bd99-7fe4ecb3fb7e,ID_01204360,КП ПОЛТАВСЬКИЙ ОБЛАСНИЙ КЛІНІЧНИЙ МЕДИЧНИЙ КАРДІОВАСКУЛЯРНИЙ ЦЕНТР ПОЛТАВСЬКОЇ ОБЛАСНОЇ РАДИ,Specialized,Спеціалізована,,kardiotel@gmail.com,,tel:3.80533E+11,Вакуленко Костянтин Євгенійович,"Україна, 36039, Полтавська обл., місто Полтава, вул.Макаренка, будинок 1-А",49.578935,34.54582,UA53,Poltavska,UA5308,Poltavskyi,UA5308037,Poltavska,UA5308037001,Poltava,1204360,public,0,
NHSU Dataset,07bfe911-26b7-469c-9e6f-c36cbf601729,ID_01986244,КНП КРИВОРІЗЬКИЙ ПЕРИНАТАЛЬНИЙ ЦЕНТР ЗІ СТАЦІОНАРОМ КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,krkpc@i.ua,,"tel:+380979665020, +380564947358",Бобровник Ніна Олександрівна,"Україна, 50029, Дніпропетровська обл., місто Кривий Ріг, ВУЛИЦЯ ПАНАСА ФЕДЕНКА, будинок 1",48.009856,33.46575,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206017,Kryvorizka,UA1206017001,Kryvyi Rih,1986244,public,0,
NHSU Dataset,07e7a0cd-2302-4aff-baba-cc5de2aba561,ID_43589945,КНП АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ ДІВИЧКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,Primary,Первинна,,divitchky_ambulatoria@ukr.net,,tel:3.80661E+11,Савін Валерій Михайлович,"Україна, 08430, Київська обл., Бориспільський р-н, село Єрківці, пров.Зоряний, будинок 1а",50.120459,31.265995,UA32,Kyivska,UA3204,Boryspilskyi,UA3204007,Divychkivska,UA3204007004,Yerkivtsi,43589945,public,0,
NHSU Dataset,07ed1e32-a5e9-4d73-9618-8d4045038ad5,ID_02004309,КНП ІЗЯСЛАВСЬКА МІСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІЗЯСЛАВСЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,agapiynszu@gmail.com,,tel:3.80679E+11,Агапій Олександр Олександрович,"Україна, 30300, Хмельницька обл., Шепетівський р-н, місто Ізяслав, вул.Хмельницького Б., будинок 47",50.119112,26.828114,UA68,Khmelnytska,UA6806,Shepetivskyi,UA6806009,Iziaslavska,UA6806009001,Iziaslav,2004309,public,0,
NHSU Dataset,0815e01c-c6c7-4bd4-9fe0-3f5b8fae9747,ID_41829979,КНП ВИШГОРОДСЬКА МІСЬКА СТОМАТОЛОГІЧНА ПОЛІКЛІНІКА ВИШГОРОДСЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,vichgorodctomat@ukr.net,,"tel:+380688340403, +380459652745",ПОТАПЕНКО АНАТОЛІЙ ІВАНОВИЧ,"Україна, 07301, Київська обл., Вишгородський р-н, місто Вишгород, ВУЛИЦЯ НАБЕРЕЖНА, будинок 6А",50.392627,30.439466,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,41829979,public,0,
NHSU Dataset,0818652b-9897-47f3-b132-1e1320200de2,ID_39774774,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МЕДИЧНИЙ ЦЕНТР ДІАМЕД,Primary,Первинна,,diamed.uzhgorod@gmail.com,,tel:3.80951E+11,Смага Ольга Євгеніївна,"Україна, 88000, Закарпатська обл., місто Ужгород, ВУЛИЦЯ ШВАБСЬКА, будинок 43",48.615824,22.294767,UA21,Zakarpatska,UA2110,Uzhhorodskyi,UA2110023,Uzhhorodska,UA2110023001,Uzhhorod,39774774,public,0,
NHSU Dataset,083d48d2-f9b3-4f8f-be84-63b65495f1ff,ID_44636571,"КОМУНАЛЬНА ОРГАНІЗАЦІЯ (УСТАНОВА, ЗАКЛАД) КНП НАГІРЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НАГІРЯНСЬКОЇ СІЛЬСЬКОЇ РАДИ",Primary,Первинна,,nahircpmsd@ukr.net,,tel:3.80679E+11,Красовський Ігор Євгенович,"Україна, 48543, Тернопільська обл., Чортківський р-н, селище Нагірянка, вул.Шевченка Т., будинок 37",48.940902,25.727955,UA61,Ternopilska,UA6106,Chortkivskyi,UA6106033,Nahirianska,UA6106033002,Dolyna,44636571,public,0,
NHSU Dataset,084e6987-eeab-4ddd-8a8f-3c1b44fb124d,ID_31509861,КНП КОЛОМИЙСЬКИЙ КЛІНІКО-ДІАГНОСТИЧНИЙ ЦЕНТР КОЛОМИЙСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,mfpdkolomya@ukr.net,,tel:3.80688E+11,Гурник Віталій Степанович,"Україна, 78203, Івано-Франківська обл., Коломийський р-н, місто Коломия, вул.Замкова, будинок 74б",48.522664,25.039502,UA26,Ivano-Frankivska,UA2608,Kolomyiskyi,UA2608007,Kolomyiska,UA2608007001,Kolomyia,31509861,public,0,
NHSU Dataset,085cf107-0e6e-4343-9632-4cd7aacd29e1,ID_01982904,КНП ІВАНИЧІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ,Specialized,Спеціалізована,,ivanychiknp@gmail.com,,tel:3.80337E+11,Баранчук Алла Володимирівна,"Україна, 45300, Волинська обл., Володимирський р-н, селище Іваничі, вул.Грушевського, будинок 45",50.633599,24.348288,UA07,Volynska,UA0702,Volodymyrskyi,UA0702007,Ivanychivska,UA0702007001,Ivanychi,1982904,public,0,
NHSU Dataset,086ea7c2-38e9-40ca-a735-a6c9b358ff90,ID_31782657,ПРИВАТНЕ ПІДПРИЄМСТВО МЕДГАРАНТ,Primary,Первинна,,medgarantck@ukr.net,,tel:3.80473E+11,Квітка Валентина Миколаївна,"Україна, 18035, Черкаська обл., місто Черкаси, ВУЛИЦЯ ПІДГІРНА, будинок 41",49.476826,32.011289,UA71,Cherkaska,UA7108,Cherkaskyi,UA7108049,Cherkaska,UA7108049001,Cherkasy,31782657,public,0,
NHSU Dataset,0885eecd-93fc-4693-93be-386deed4ddbd,ID_05481292,КНП НОВОДНІСТРОВСЬКА МІСЬКА ПОЛІКЛІНІКА НОВОДНІСТРОВСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,novod.nmp@gmail.com,,tel:3.80984E+11,Довбенко Ольга Михайлівна,"Україна, 60236, Чернівецька обл., місто Новодністровськ(пн), МІКРОРАЙОН ""СОНЯЧНИЙ"", будинок 1/1",48.578085,27.441389,UA73,Chernivetska,UA7304,Dnistrovskyi,UA7304013,Novodnistrovska,UA7304013001,Novodnistrovsk,5481292,public,0,
NHSU Dataset,08a20dc0-5e5c-4a97-8deb-c9bbf292ff90,ID_38831532,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ САХНОВЩИНСЬКОЇ СЕЛИЩНОЇ РАДИ БЕРЕСТИНСЬКОГО РАЙОНУ ХАРКІВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,sahncentr@ukr.net,,tel:3.80576E+11,Стогній Наталія Володимирівна,"Україна, 64501, Харківська обл., Берестинський р-н, селище Сахновщина, вул.Полтавська, будинок 75",49.151994,35.877129,UA63,Kharkivska,UA6306,Krasnohradskyi,UA6306009,Sakhnovshchynska,UA6306009001,Sakhnovshchyna,38831532,public,0,
NHSU Dataset,09332a53-56fd-4ade-a463-7ae44f019b9d,ID_01993865,КНП КИЇВСЬКИЙ ФТИЗІОПУЛЬМОНОЛОГІЧНИЙ ЦЕНТР ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ),Specialized,Спеціалізована,,knptbckyiv@gmail.com,,tel:3.80443E+11,Загута Юлія Борисівна,"Україна, 03022, місто Київ, ВУЛИЦЯ ВАСИЛЬКІВСЬКА, будинок 35",50.392438,30.486725,UA80,Kyiv,UA8000,Kyiv,UA8000000,Kyiv,UA8000000000,Kyiv,1993865,public,0,
NHSU Dataset,095faa66-1b9f-4aca-b632-f713f9774c9c,ID_41877472,КНП ГНІВАНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГНІВАНСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,gnivan_cpmsd@ukr.net,,"tel:+380674255804, +380435533649",Сташук Микола Станіславович,"Україна, 23310, Вінницька обл., Вінницький р-н, місто Гнівань, вул.Соборна, будинок 89",49.23389,28.461685,UA05,Vinnytska,UA0502,Vinnytskyi,UA0502003,Vinnytska,UA0502003001,Vinnytsia,41877472,public,0,
NHSU Dataset,096c152d-e04b-49e3-9e08-feccbd56cac0,ID_01998940,КНП ДИТЯЧА МІСЬКА ПОЛІКЛІНІКА № 7 ОДЕСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,dgp7@ukr.net,,tel:3.80488E+11,Соколова Ірина Ігорівна,"Україна, 65007, Одеська обл., місто Одеса, ВУЛИЦЯ СТАРОПОРТОФРАНКІВСЬКА, будинок 46",46.469017,30.727913,UA51,Odeska,UA5110,Odeskyi,UA5110027,Odeska,UA5110027001,Odesa,1998940,public,0,
NHSU Dataset,097ec04d-450c-4cb4-b727-c48be805fa6a,ID_40676055,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГРУШІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ,Primary,Первинна,,grushivkacpmsd@gmail.com,,"tel:+380972194900, +380972194900",Ягунова Юлія Василівна,"Україна, 53853, Дніпропетровська обл., Апостолівський р-н, селище Токівське, ВУЛИЦЯ ВЕРХНЯ , будинок 42",47.660396,33.966114,UA12,Dnipropetrovska,UA1206,Kryvorizkyi,UA1206009,Hrushivska,UA1206009006,Tokivske,40676055,public,0,
NHSU Dataset,09d37e62-49b6-470e-a44f-b4cac3021267,ID_42068988,КНП ПІВДЕННОУКРАЇНСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ПІВДЕННОУКРАЇНСЬКОЇ МІСЬКОЇ РАДИ,Primary,Первинна,,ucpmsd@gmail.com,,"tel:+380675124242, +380513646437",Мірошник Дмитро Миколайович,"Україна, 55001, Миколаївська обл., Вознесенський р-н, місто Південноукраїнськ, вул.Паркова, будинок 3В",47.817589,31.183611,UA48,Mykolaivska,UA4804,Voznesenskyi,UA4804025,Yuzhnoukrainska,UA4804025001,Yuzhnoukrainsk,42068988,public,0,
NHSU Dataset,09e2b999-fff1-499e-91ff-a9220b2a1b11,ID_45002411,ОБЛАСНЕ КНП «ЧЕРНІВЕЦЬКИЙ ОБЛАСНИЙ МЕДИЧНИЙ ДІАГНОСТИЧНО-РЕАБІЛІТАЦІЙНИЙ ЦЕНТР»,Specialized,Спеціалізована,,bucomdc@ukr.net,,tel:3.80373E+11,ГУШИЛИК Борис Іванович,"Україна, 58005, Чернівецька обл., Чернівецький р-н, місто Чернівці, вул.Небесної Сотні, будинок 5А",48.270726,25.940677,UA73,Chernivetska,UA7306,Chernivetskyi,UA7306061,Chernivetska,UA7306061001,Chernivtsi,45002411,public,0,
NHSU Dataset,09e5c170-bf27-415a-b29a-7488de0fb8dc,ID_44517740,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ СЕРЕДНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ УЖГОРОДСЬКОГО РАЙОНУ ЗАКАРПАТСЬКОЇ ОБЛАСТІ,Specialized,Спеціалізована,,cpmsdseredne@i.ua,,tel:3.80991E+11,Плеша Наталія Антонівна,"Україна, 89452, Закарпатська обл., Ужгородський р-н, селище міського типу Середнє(з), вул.Лікарняна, будинок 6А",48.543811,22.507191,UA21,Zakarpatska,UA2110,Uzhhorodskyi,UA2110015,Serednianska,UA2110015001,Serednie,44517740,public,0,
NHSU Dataset,0a0f7de4-8cd7-4f62-926c-cd88ac3704b2,ID_02000754,КНП ЗАЛОЗЕЦЬКА РАЙОННА ЛІКАРНЯ ЗАЛОЗЕЦЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,zalozetska.likarnya@gmail.com,,tel:3.80354E+11,Гунька Віктор Ярославович,"Україна, 47234, Тернопільська обл., Тернопільський р-н, селище Залізці, вул.Шевченка, будинок 67",49.80085,25.385565,UA61,Ternopilska,UA6104,Ternopilskyi,UA6104013,Zalozetska,UA6104013001,Zaliztsi,2000754,public,0,
NHSU Dataset,0a19b9fd-7e67-472d-8a34-19409002f865,ID_22093580,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КЛІНІКА СУЧАСНИХ МЕТОДІВ ДІАГНОСТИКИ ТА ІНОВАЦІЙНИХ МЕДИЧНИХ ТЕХНОЛОГІЙ ВОДОЛІЙ,Primary,Первинна,,direktorvodoliy@gmail.com,,tel:3.80673E+11,Орос Олена Павлівна,"Україна, 90400, Закарпатська обл., місто Хуст(пн), ВУЛИЦЯ СТЕПАНА РОСОХИ, будинок 1",48.190717,23.313598,UA21,Zakarpatska,UA2112,Khustskyi,UA2112025,Khustska,UA2112025001,Khust,22093580,public,0,
NHSU Dataset,0a2c2e61-797f-4b96-8eb7-bb351888ff72,ID_37647637,КНП ЧЕЧЕЛЬНИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ЧЕЧЕЛЬНИЦЬКОЇ СЕЛИЩНОЇ РАДИ ГАЙСИНСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ,Primary,Первинна,,chechelnickijcpmsd@gmail.com,,"tel:+380978465390, +380435122603",Павлишен Василь Васильович,"Україна, 24800, Вінницька обл., Гайсинський р-н, селище Чечельник, вул.Антонішина, будинок 60",48.212907,29.342164,UA05,Vinnytska,UA0504,Haisynskyi,UA0504027,Chechelnytska,UA0504027001,Chechelnyk,37647637,public,0,
NHSU Dataset,0a3d25ad-a8f8-4098-af15-392d0a5a49f1,ID_41877446,КНП ГНІВАНСЬКА МІСЬКА ЛІКАРНЯ,Specialized,Спеціалізована,,gnivanhospital1@ukr.net,,"tel:+380687183745, +380435533903",Томчук Леонід Павлович,"Україна, 23310, Вінницька обл., Вінницький р-н, місто Гнівань, вул.Ковач Марії, будинок 1",49.105838,28.332282,UA05,Vinnytska,UA0502,Vinnytskyi,UA0502007,Hnivanska,UA0502007001,Hnivan,41877446,public,0,
NHSU Dataset,0a3ebc27-51d7-4e64-b203-b7c6aca55d26,ID_37899757,КНП ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №11 ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ,Specialized,Спеціалізована,,2tsentr11kashtan@gmail.com,,tel:3.80568E+11,Тихоненко Світлана Михайлівна,"Україна, 49080, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ ВИСОЦЬКОГО, будинок 2-А",48.510261,34.987206,UA12,Dnipropetrovska,UA1202,Dniprovskyi,UA1202001,Dniprovska,UA1202001001,Dnipro,37899757,public,0,
NHSU Dataset,0a5093f3-ac24-4098-8b73-6594e23c1e20,ID_38072476,КНП НОВОУШИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВОУШИЦЬКОЇ СЕЛИЩНОЇ РАДИ,Primary,Первинна,,pmsdnu@gmail.com,,tel:3.80385E+11,Фінагеєва Наталія Миколаївна,"Україна, 32600, Хмельницька обл., Кам'янець-Подільський р-н, селище міського типу Нова Ушиця(з), вул.Захисників України, будинок 36",48.823574,27.269071,UA68,Khmelnytska,UA6802,Kamianets-Podilskyi,UA6802019,Novoushytska,UA6802019001,Nova Ushytsia,38072476,public,0,
NHSU Dataset,0aade531-6452-4a3b-9f26-fdd3e5da2ef1,ID_37344850,КНП ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ПОПІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,Specialized,Спеціалізована,,konotoprda_voz@i.ua,,tel:3.80981E+11,Ковтун Лариса Миколаївна,"Україна, 41627, Сумська обл., Конотопський р-н, село Попівка, ВУЛИЦЯ МИРУ, будинок 2",51.355484,33.102716,UA59,Sumska,UA5902,Konotopskyi,UA5902013,Popivska,UA5902013017,Melnia,37344850,public,0,
