Data_Source,legal_entity_id,legal_edrpou_id,legal_title,legal_lat,legal_lng,Distance,division_id,division_name,division_type,division_phone,division_email,residence_area,residence_gromada_name,residence_gromada_koatuu,residence_region,residence_settlement_type,residence_settlement,residence_settlement_koatuu,residence_addresses,location,sdp_lat,sdp_lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,hf_type,,
NHSU Dataset,643a78c0-fbc7-4a9d-8985-e9724a3f552d,ID_01996674,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО 6-А МІСЬКА ПОЛІКЛІНІКА М. ЛЬВОВА,49.826763,24.073986,0.025288018,442b38e5-0aa9-4c7d-afa7-051926a76a2f,ВІДДІЛЕННЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ №2,Філія (інший відокремлений підрозділ),tel:+380322470480,zpsm_2@ukr.net,ЛЬВІВСЬКА,ЛЬВІВСЬКА,4610100000,NULL,місто,ЛЬВІВ,4610100000,"ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Медової Печери, 1",010100000021C9ACDEE1123840DE1D19ABCDE94840,49.826589,24.073759,UA46,Lvivska,UA4606,Lvivskyi,UA4606025,Lvivska,UA4606025001,Lviv,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,37.30995703,7f4be1d4-0ac9-406a-b015-c7e0cba00429,БІГУНСЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380972796523,ambbigun@ukr.net,ЖИТОМИРСЬКА,СЛОВЕЧАНСЬКА,1824287300,КОРОСТЕНСЬКИЙ,село,БІГУНЬ,1824280301,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село БІГУНЬ, вулиця Механізаторів, 10",01010000006FD40AD3F7463C405930F14751B34940,51.400918,28.277219,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806021,Slovechanska,UA1806021003,Bihun,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,13.9459563,52a9bdea-a91c-4b5e-a281-50466f8608ff,БОНДАРІВСЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380979933671,bondaruazpsm@ukr.net,ЖИТОМИРСЬКА,ОВРУЦЬКА,1824210100,КОРОСТЕНСЬКИЙ,село,БОНДАРІ,1824280601,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село БОНДАРІ, вулиця Лікарняна, 1а",01010000008E3EE603029D3C40FF4124438EA34940,51.277779,28.613312,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806017,Ovrutska,UA1806017008,Bondari,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,1.718576864,7cbb3042-b305-4845-9af1-c40eb262f595,ІГНАТПІЛЬСЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380956789785,ignatpilazpsm@ukr.net,ЖИТОМИРСЬКА,ОВРУЦЬКА,1824210100,КОРОСТЕНСЬКИЙ,село,ІГНАТПІЛЬ,1824282701,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село ІГНАТПІЛЬ, вулиця Олександра Василенка, 4",01010000009A0B5C1E6BBA3C40C921E2E654924940,51.3389309,28.798596,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806017,Ovrutska,UA1806017001,Ovruch,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,23.66415322,ff545f68-07eb-40df-9d78-45c8d8fc1790,НОВОВЕЛІДНИЦЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380984407578,likari.welidnuki@ukr.net,ЖИТОМИРСЬКА,СЛОВЕЧАНСЬКА,1824287300,КОРОСТЕНСЬКИЙ,село,НОВІ ВЕЛІДНИКИ,1824285201,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село НОВІ ВЕЛІДНИКИ, вулиця Центральна, 1",01010000002C8194D8B5753C40853E58C686AA4940,51.332238,28.459806,,,,,,,,,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,0.142422726,6184e292-f304-4fb5-a341-b3f53da57cf8,ОВРУЦЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 1,Амбулаторія,tel:+380973455563,azpsmovr1@ukr.net,ЖИТОМИРСЬКА,ОВРУЦЬКА,1824210100,КОРОСТЕНСЬКИЙ,місто,ОВРУЧ,1824210100,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, місто ОВРУЧ, вулиця Т. Шевченка, 41-В",01010000005F28603B18CD3C404D13B69F8CA94940,51.324604,28.801151,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806017,Ovrutska,UA1806017001,Ovruch,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,1.412875735,fc4fc112-19f0-4212-8689-5e13fa334a85,ОВРУЦЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 2,Амбулаторія,tel:+380964111646,azpsm2ovr@ukr.net,ЖИТОМИРСЬКА,ОВРУЦЬКА,1824210100,КОРОСТЕНСЬКИЙ,місто,ОВРУЧ,1824210100,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, місто ОВРУЧ, вулиця Київська, 127-А",0101000000F8A57EDE54C83C40DCBA9BA73AAA4940,51.329915,28.782545,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806017,Ovrutska,UA1806017001,Ovruch,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,1.502021202,9f191334-aef8-4f82-acd7-aa10335bd7bd,ОВРУЦЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 3,Амбулаторія,tel:+380972554407,azpsm3ovr@gmail.com,ЖИТОМИРСЬКА,ОВРУЦЬКА,1824210100,КОРОСТЕНСЬКИЙ,місто,ОВРУЧ,1824210100,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, місто ОВРУЧ, вулиця Героїв ЗСУ (Збройних Сил України), 5",0101000000B1A371A8DFD13C40B58993FB1DAA4940,51.32904,28.819819,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806017,Ovrutska,UA1806017001,Ovruch,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,8.507248019,71a3fcdb-4f04-4751-b3c4-fd5c6cc7c94f,ПЕРШОТРАВНЕВА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380967171377,pershotravneveazpsm@ukr.net,ЖИТОМИРСЬКА,УШОМИРСЬКА,1822386000,КОРОСТЕНСЬКИЙ,село,ПЕРШОТРАВНЕВЕ,1822380806,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село ПЕРШОТРАВНЕВЕ, вулиця Древлянська, 17Б",01010000007D3F355EBADD3C40AAB9DC60A8B14940,51.387951,28.866125,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806003,Hladkovytska,UA1806003002,Pershotravneve,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,15.22127715,f1e53d50-139f-46d9-9806-fb0b49354014,ПОКАЛІВСЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380967471064,pokalivazpsm@ukr.net,ЖИТОМИРСЬКА,ОВРУЦЬКА,1824210100,КОРОСТЕНСЬКИЙ,село,ПОКАЛІВ,1824286201,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село ПОКАЛІВ, вулиця Шляхова, 55",0101000000DC195C29BA963C40CA3736960BAE4940,51.3597286,28.5887781,UA18,Zhytomyrska,UA1806,Korostenskyi,UA1806017,Ovrutska,UA1806017067,Pokaliv,Ambulotory,,
NHSU Dataset,664eb68a-27a4-442e-a489-ae63877ef8f2,ID_38796636,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ,51.323504,28.800101,33.06087542,0b047ad5-03ca-47dc-bbfa-ce27ce07e22e,СЛОВЕЧАНСЬКА АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380687594892,slovechnoazpsm@ukr.net,ЖИТОМИРСЬКА,СЛОВЕЧАНСЬКА,1824287300,КОРОСТЕНСЬКИЙ,село,СЛОВЕЧНЕ,1824287301,"ЖИТОМИРСЬКА область, КОРОСТЕНСЬКИЙ район, село СЛОВЕЧНЕ, вулиця Київська, 1",010100000022A7AFE76B5A3C40C0594A9693B64940,51.426379,28.353209,,,,,,,,,Ambulotory,,
NHSU Dataset,66e7dd8d-d055-486d-9b39-99e7acec8639,ID_38742851,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 М.КРЕМЕНЧУКА,49.060439,33.421181,2.487186851,4116ab7f-6c39-4d02-a379-139b54d2b28a,АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ № 1,Філія (інший відокремлений підрозділ),tel:+380675414186,centermed2@i.ua,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто Кременчук, вулиця Лікаря Бончука, 9",01010000005709168733B740402D3E05C0788A4840,49.08181,33.43126,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,66e7dd8d-d055-486d-9b39-99e7acec8639,ID_38742851,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 М.КРЕМЕНЧУКА,49.060439,33.421181,2.487186851,359f34cb-e4e2-46b2-bd58-653043232b5b,АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ № 2,Філія (інший відокремлений підрозділ),tel:+380675414186,centermed2@i.ua,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто Кременчук, вулиця Лікаря Бончука, 9",01010000005709168733B740402D3E05C0788A4840,49.08181,33.43126,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,66e7dd8d-d055-486d-9b39-99e7acec8639,ID_38742851,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 М.КРЕМЕНЧУКА,49.060439,33.421181,3.65323353,d73cac23-0cdf-4409-9297-bd82479f7de0,АМБУЛАТОРІЯ  ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ № 3,Філія (інший відокремлений підрозділ),tel:+380675414186,glinsca@i.ua,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Чумацький шлях, 9",0101000000D2544FE61FBB40402EE411DC48854840,49.041286,33.461911,,,,,,,,,Ambulotory,,
NHSU Dataset,681a1929-d8f4-4085-9c7a-31d135e9a5c2,ID_13749863,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 М. КРОПИВНИЦЬКОГО КРОПИВНИЦЬКОЇ МІСЬКОЇ РАДИ,48.497546,32.209282,0.00775165,b7f065af-2f37-4496-98f6-ea6ae926300b,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ № 1,Місце провадження діяльності,tel:+380522553727,kzcpmsd2@krmr.gov.ua,КІРОВОГРАДСЬКА,КРОПИВНИЦЬКА,3510100000,NULL,місто,КРОПИВНИЦЬКИЙ,3510100000,"КІРОВОГРАДСЬКА область, місто КРОПИВНИЦЬКИЙ, вулиця Космонавта Попова, 9Б",0101000000E690D442C91A4040E17F2BD9B13F4840,48.497615,32.209267,UA35,Kirovohradska,UA3504,Kropyvnytskyi,UA3504021,Kropyvnytskyi,UA3504021001,Kropyvnytskyi,Ambulotory,,
NHSU Dataset,68d6c863-92e0-4c05-a08c-26e1574bc11f,ID_38765198,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,51.181992,32.819541,1.226901958,346b9689-d752-48de-973b-9a0aec97060b,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С.БАХМАЧ,Амбулаторія,tel:+380979602977,ambbahmach1@ukr.net,ЧЕРНІГІВСЬКА,БАХМАЦЬКА,7420310100,НІЖИНСЬКИЙ,село,БАХМАЧ,7420380501,"ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, село БАХМАЧ, вулиця Лесі Українки, 6в",0101000000EACF7EA4886840401F1329CDE6954940,51.171106,32.81667,UA74,Chernihivska,UA7404,Nizhynskyi,UA7404003,Bakhmatska,UA7404003001,Bakhmach,Ambulotory,,
NHSU Dataset,68d6c863-92e0-4c05-a08c-26e1574bc11f,ID_38765198,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,51.181992,32.819541,0.003389916,0621a0d9-ad6f-4232-9c0b-a3924d25d139,БАХМАЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380463531454,ambbahmach@ukr.net,ЧЕРНІГІВСЬКА,БАХМАЦЬКА,7420310100,НІЖИНСЬКИЙ,місто,БАХМАЧ,7420310100,"ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, місто БАХМАЧ, вулиця Соборності, 32",0101000000611C5C3AE6684040B517D1764C974940,51.182021,32.819526,UA74,Chernihivska,UA7404,Nizhynskyi,UA7404003,Bakhmatska,UA7404003001,Bakhmach,Ambulotory,,
NHSU Dataset,68d6c863-92e0-4c05-a08c-26e1574bc11f,ID_38765198,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,51.181992,32.819541,29.22790955,d1b3a1b1-6ef4-4197-8838-04865d053c89,ДМИТРІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380994857626,ambdmitrivka@ukr.net,ЧЕРНІГІВСЬКА,ДМИТРІВСЬКА,7420355600,НІЖИНСЬКИЙ,смт,ДМИТРІВКА,7420355600,"ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, смт. ДМИТРІВКА, вулиця Вишнева, 29",010100000085CD001764774040B34291EEE7764940,50.928953,32.932742,UA74,Chernihivska,UA7404,Nizhynskyi,UA7404013,Dmytrivska,UA7404013001,Dmytrivka,Ambulotory,,
NHSU Dataset,68d6c863-92e0-4c05-a08c-26e1574bc11f,ID_38765198,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,51.181992,32.819541,5.346628108,c850eccd-0db5-4f67-87d5-99e387aab5b1,КУРІНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380981766238,ambkyrin@ukr.net,ЧЕРНІГІВСЬКА,БАХМАЦЬКА,7420310100,НІЖИНСЬКИЙ,село,КУРІНЬ,7420385501,"ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, село КУРІНЬ, вулиця Міщенка, 2",0101000000A10F96B1A16340408D5E0D501A924940,51.141428,32.778372,UA74,Chernihivska,UA7404,Nizhynskyi,UA7404003,Bakhmatska,UA7404003021,Kurin,Ambulotory,,
NHSU Dataset,68d6c863-92e0-4c05-a08c-26e1574bc11f,ID_38765198,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,51.181992,32.819541,8.913139689,9d854110-caf0-427f-87d2-d668910387f0,ТИНИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380680858688,ambtinicy@ukr.net,ЧЕРНІГІВСЬКА,БАХМАЦЬКА,7420310100,НІЖИНСЬКИЙ,село,ТИНИЦЯ,7420388501,"ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, село ТИНИЦЯ, вулиця Центральна, 12",010100000079060DFD137640408BE255D636914940,51.134486,32.922485,UA74,Chernihivska,UA7404,Nizhynskyi,UA7404003,Bakhmatska,UA7404003031,Tynytsia,Ambulotory,,
NHSU Dataset,68d6c863-92e0-4c05-a08c-26e1574bc11f,ID_38765198,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ,51.181992,32.819541,23.35082008,ddecacc4-b000-494a-accc-d18d460db62e,ФАСТОВЕЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380960301080,ambfastovci@ukr.net,ЧЕРНІГІВСЬКА,БАХМАЦЬКА,7420310100,НІЖИНСЬКИЙ,село,ФАСТІВЦІ,7420389001,"ЧЕРНІГІВСЬКА область, НІЖИНСЬКИЙ район, село ФАСТІВЦІ, вулиця Г.Мухи, 3",010100000033897AC1A7494040D5B0DF13EB844940,51.038424,32.575432,UA74,Chernihivska,UA7404,Nizhynskyi,UA7404003,Bakhmatska,UA7404003033,Fastivtsi,Ambulotory,,
NHSU Dataset,6b403bf6-115f-480c-a53d-6fbb755c1d11,ID_40626575,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ГОРОДОЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГОРОДОЦЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ,49.785203,23.648701,3.03377356,3bb9468d-a095-43b8-8937-4c12befa1872,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ  СІМЕЙНОЇ МЕДИЦИНИ М. ГОРОДОК,Амбулаторія,tel:+380966025921,cpmsd2016@ukr.net,ЛЬВІВСЬКА,ГОРОДОЦЬКА,4620910100,ЛЬВІВСЬКИЙ,місто,ГОРОДОК,4620910100,"ЛЬВІВСЬКА область, ЛЬВІВСЬКИЙ район, місто ГОРОДОК, вулиця Авіаційна, 35",01010000005704FF5BC9A63740D482177D05E14840,49.75798,23.65151,UA46,Lvivska,UA4606,Lvivskyi,UA4606007,Horodotska,UA4606007038,Cherlianske Peredmistia,Ambulotory,,
NHSU Dataset,6b403bf6-115f-480c-a53d-6fbb755c1d11,ID_40626575,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ГОРОДОЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГОРОДОЦЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ,49.785203,23.648701,0.131183184,b073ef4d-eef3-452d-bab5-534df9431d63,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ  СІМЕЙНОЇ МЕДИЦИНИ №1 М. ГОРОДОК,Амбулаторія,tel:+380688304911,cpmsd2016@ukr.net,ЛЬВІВСЬКА,ГОРОДОЦЬКА,4620910100,ЛЬВІВСЬКИЙ,місто,ГОРОДОК,4620910100,"ЛЬВІВСЬКА область, ЛЬВІВСЬКИЙ район, місто ГОРОДОК, майдан Гайдамаків, 23",01010000005A2F8672A2A537401B0DE02D90E44840,49.78565,23.64701,UA46,Lvivska,UA4606,Lvivskyi,UA4606007,Horodotska,UA4606007001,Horodok,Ambulotory,,
NHSU Dataset,6b403bf6-115f-480c-a53d-6fbb755c1d11,ID_40626575,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ГОРОДОЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ГОРОДОЦЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ,49.785203,23.648701,12.41606869,b9eb54b2-1405-447c-9f38-ae3aa7a0f544,БАРТАТІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ,Амбулаторія,tel:+380968287140,cpmsd2016@ukr.net,ЛЬВІВСЬКА,ГОРОДОЦЬКА,4620910100,ГОРОДОЦЬКИЙ,село,БАРТАТІВ,4620980801,"ЛЬВІВСЬКА область, ГОРОДОЦЬКИЙ район, село БАРТАТІВ, вулиця Шкільна, 7А",0101000000787B1002F2D1374092E68F696DE64840,49.800214,23.820099,UA46,Lvivska,UA4606,Lvivskyi,UA4606007,Horodotska,UA4606007004,Bartativ,Ambulotory,,
